序号,时间(s),电压,阻抗
10386,1308.531,0.13038373868745196,7356.413086
10387,1308.658,0.2000373315248068,7358.353516
10388,1308.783,0.36259311725796267,7357.98877
10389,1308.909,0.4399989971070861,7360.120117
10390,1309.035,0.5695671561978531,7357.61084
10391,1309.161,0.7013467705365555,7359.476074
10392,1309.287,0.8101188900551496,7358.888184
10393,1309.413,0.8842667674683815,7358.583008
10394,1309.539,0.9416421564736194,7356.038086
10395,1309.665,0.9060066311078449,7360.898926
10396,1309.791,0.8828805419802883,7360.839844
10397,1309.917,0.7468984743608292,7358.700195
10398,1310.043,0.5394222325352757,7356.37207
10399,1310.169,0.34331472841771166,7354.960938
10400,1310.295,0.12449187592697246,7359.908203
10401,1310.421,0.11867065466708981,7356.522949
10402,1310.547,0.3768932884496834,7357.029785
10403,1310.673,0.7139932686246508,7359.060547
10404,1310.799,0.9567598709269919,7355.78418
10405,1310.925,1.2641502635803215,7361.822754
10406,1311.051,1.1788237128284078,7357.471191
10407,1311.177,1.0052239014086222,7359.969238
10408,1311.303,0.7907852181390259,7359.324219
10409,1311.429,0.5073351010789,7358.096191
10410,1311.555,0.3334969737552202,7361.452637
10411,1311.681,0.26368985500320297,7355.045898
10412,1311.807,0.35807723354875853,7354.87793
10413,1311.933,0.5035923780594715,7360.138184
10414,1312.059,0.5963402802507315,7359.23291
10415,1312.185,0.6765269501245985,7356.32373
10416,1312.311,0.627831739610697,7353.450195
10417,1312.437,0.4893155612064182,7357.024414
10418,1312.563,0.2963723830564933,7357.080566
10419,1312.689,0.1312119689469714,7358.013184
10420,1312.815,-0.10425742665942232,7358.36377
10421,1312.941,-0.22763023655598025,7347.552734
10422,1313.067,-0.32458843717060787,7354.849609
10423,1313.193,-0.38079936581473306,7359.861816
10424,1313.319,-0.32988137890038755,7358.299316
10425,1313.445,-0.2403994046155981,7357.736816
10426,1313.571,-0.19600497225969535,7359.563477
10427,1313.697,-0.15555743069146397,7358.594238
10428,1313.823,-0.08027282882713252,7357.684082
10429,1313.949,-0.13294791729357136,7359.067871
10430,1314.075,-0.2842032798222222,7362.585449
10431,1314.201,-0.39656967280937266,7357.963867
10432,1314.327,-0.6169501778293615,7369.417969
10433,1314.453,-0.7686982494363873,7357.146484
10434,1314.579,-1.0456350535479708,7357.19043
10435,1314.705,-1.2408484909062814,7360.432617
10436,1314.831,-1.396307999238782,7358.123047
10437,1314.957,-1.515477343543136,7357.928223
10438,1315.083,-1.4730302720786062,7360.125
10439,1315.209,-1.3069306472210989,7358.722656
10440,1315.335,-1.0798166607992532,7360.532227
10441,1315.461,-0.8987537255529005,7361.328125
10442,1315.587,-0.7634579760638206,7358.986328
10443,1315.713,-0.722639488162796,7356.932129
10444,1315.839,-0.7621365099414128,7360.254883
10445,1315.965,-0.6971246317050509,7361.81543
10446,1316.091,-0.5033581331245517,7359.214844
10447,1316.217,-0.3245574952022709,7359.69873
10448,1316.343,-0.10687869980675356,7356.183594
10449,1316.469,0.19444023827112814,7360.284668
10450,1316.595,0.3724643028737917,7362.130859
10451,1316.721,0.5876668979027977,7358.81543
10452,1316.847,0.6664533099657537,7362.02832
10453,1316.972,0.637744761728499,7363.812988
10454,1317.099,0.5525939609533076,7362.893066
10455,1317.225,0.42302217580700746,7358.84082
10456,1317.351,0.17741217107399276,7358.953125
10457,1317.477,0.01541413405281412,7360.71582
10458,1317.602,-0.025260139893500646,7354.120605
10459,1317.729,0.03810521541376169,7356.654297
10460,1317.855,0.171206941098951,7358.17041
10461,1317.981,0.3493724370172726,7359.690918
10462,1318.107,0.4584480016861066,7359.433594
10463,1318.233,0.5121612281627524,7358.101563
10464,1318.359,0.42712613455366405,7363.811523
10465,1318.485,0.40943402043154525,7357.819824
10466,1318.611,0.3527411650210907,7358.921387
10467,1318.737,0.4167213888554144,7356.228027
10468,1318.863,0.4934656736158916,7361.959473
10469,1318.989,0.6972443527026443,7359.689453
10470,1319.115,0.8388214910599899,7360.540527
10471,1319.24,1.0716370774433823,7358.812988
10472,1319.367,1.200112962839018,7357.310547
10473,1319.492,1.2964896207039394,7356.743652
10474,1319.619,1.217992749932381,7360.173828
10475,1319.745,1.1821661515970354,7353.836426
10476,1319.871,1.0590213326976348,7356.401367
10477,1319.997,1.0544336776961276,7358.016602
10478,1320.122,1.050293654025047,7358.46582
10479,1320.249,1.054217077592913,7359.775879
10480,1320.374,1.0230714386781847,7358.552734
10481,1320.501,0.8643157270688578,7356.817871
10482,1320.627,0.716500548746182,7358.702637
10483,1320.752,0.5193615769531843,7359.974121
10484,1320.878,0.2923919056119203,7359.180176
10485,1321.004,0.24874309225202962,7362.156738
10486,1321.13,0.29691223684623347,7359.776855
10487,1321.256,0.4195068921627678,7356.873535
10488,1321.382,0.6224080098895194,7358.023926
10489,1321.508,0.6798448568940085,7359.912109
10490,1321.634,0.6456618230193385,7359.545898
10491,1321.76,0.49058075091891584,7360.350586
10492,1321.887,0.33445837935962025,7357.230469
10493,1322.012,0.09953678759875555,7361.424805
10494,1322.138,0.06377110249760883,7361.07373
10495,1322.264,0.15129370763252503,7359.54248
10496,1322.391,0.2830468384872906,7360.835449
10497,1322.516,0.4847069788615207,7360.949219
10498,1322.642,0.5365304453469422,7358.647461
10499,1322.768,0.7428460307979803,7358.42041
10500,1322.894,0.7524742498921855,7360.236816
10501,1323.02,0.8147809383576939,7358.594727
10502,1323.147,0.9491180828606537,7361.546875
10503,1323.272,1.0925501569468725,7351.066895
10504,1323.398,1.2708335650036349,7361.344238
10505,1323.524,1.377085242723246,7360.112793
10506,1323.65,1.4091026738330965,7360.368164
10507,1323.776,1.3012838427446627,7360.957031
10508,1323.902,1.0932191391184312,7358.825684
10509,1324.028,0.8668668907164941,7355.373047
10510,1324.154,0.637091031507422,7359.05127
10511,1324.28,0.531448434817254,7360.371094
10512,1324.406,0.39548503882257047,7359.724121
10513,1324.532,0.4276364171278935,7357.426758
10514,1324.658,0.49175973397689426,7357.152832
10515,1324.785,0.5672267399088161,7363.831055
10516,1324.91,0.6960515862969177,7358.526367
10517,1325.036,0.8161939588343089,7359.341797
10518,1325.162,0.7715774801381057,7356.601563
10519,1325.288,0.6591248667734124,7355.539063
10520,1325.414,0.45290218215402195,7355.82373
10521,1325.54,0.2344722368091113,7360.335938
10522,1325.666,-0.06287501285735132,7360.139648
10523,1325.792,-0.2160531463916706,7361.757813
10524,1325.918,-0.26729736376555124,7362.276367
10525,1326.044,-0.24377022748418106,7362.990234
10526,1326.17,-0.19918159898210658,7361.422363
10527,1326.296,0.029049152196263948,7360.742188
10528,1326.422,0.22784958705977035,7360.368164
10529,1326.548,0.42828387413492996,7364.638184
10530,1326.674,0.601330217376767,7363.484863
10531,1326.8,0.8251581023368354,7361.92334
10532,1326.926,0.955359043248179,7357.683105
10533,1327.052,0.9894451665171702,7359.114746
10534,1327.178,1.0291016910075026,7364.487305
10535,1327.304,0.9779726403633102,7360.43457
10536,1327.43,0.873924986705966,7359.945801
10537,1327.556,0.7082494556827589,7360.690918
10538,1327.682,0.5236859140324858,7361.480957
10539,1327.808,0.3221988626350471,7360.734375
10540,1327.934,0.16803108543716522,7362.393555
10541,1328.06,0.02834213332356791,7367.907227
10542,1328.186,-0.127717897094608,7364.088379
10543,1328.312,-0.23973311545123596,7362.062012
10544,1328.438,-0.2953912960887215,7359.920898
10545,1328.564,-0.3334772537560894,7360.083984
10546,1328.69,-0.2512714951157463,7358.250977
10547,1328.817,-0.12956455396163094,7358.397461
10548,1328.942,0.1486797776136505,7366.985352
10549,1329.068,0.4639055479018545,7362.124512
10550,1329.194,0.710254568590979,7363.061035
10551,1329.32,0.9321372570517914,7361.81543
10552,1329.447,1.0301405480464927,7356.297852
10553,1329.572,1.0549962651227867,7356.834473
10554,1329.698,1.017260106652142,7359.68457
10555,1329.824,0.9749725601970942,7358.865723
10556,1329.95,0.9114883469040738,7354.87207
10557,1330.076,0.8277752586687718,7360.583496
10558,1330.203,0.5885559344105371,7357.476563
10559,1330.328,0.29586976655308855,7358.870117
