序号,时间(s),电压,阻抗
6815,851.795,0.5841409989647014,6661.15918
6816,851.92,0.5307786863666609,6661.188477
6817,852.045,0.47222364065004035,6661.937988
6818,852.17,0.4603162610673904,6662.549316
6819,852.295,0.44419108243170996,6661.70752
6820,852.42,0.4544937623964687,6661.504395
6821,852.545,0.45841805257790613,6660.928223
6822,852.67,0.4358416227537667,6661.621582
6823,852.795,0.4131242800140779,6661.909668
6824,852.921,0.4073354248291008,6662.260742
6825,853.045,0.4214804294621704,6662.026855
6826,853.171,0.45719425426421256,6661.678711
6827,853.295,0.5095301155963188,6661.416992
6828,853.42,0.5463609531611002,6661.245117
6829,853.546,0.5899525491491346,6659.362793
6830,853.67,0.6350395131714234,6659.479492
6831,853.795,0.6322651244045246,6660.493164
6832,853.92,0.6231096409382829,6660.058594
6833,854.045,0.6405466148546302,6659.971191
6834,854.17,0.6815904032000644,6660.724121
6835,854.295,0.7301292129589435,6659.709961
6836,854.42,0.7759642835574219,6659.971191
6837,854.546,0.8005998342500472,6660.260742
6838,854.67,0.8184046769382634,6659.913574
6839,854.795,0.7871342454095486,6660.376465
6840,854.92,0.7546589127639786,6659.451172
6841,855.045,0.7631619073305445,6659.884277
6842,855.171,0.7687403199984921,6659.942383
6843,855.296,0.7819433869422281,6659.681152
6844,855.42,0.82252838714961,6660.40625
6845,855.545,0.8602153306944051,6660.550293
6846,855.67,0.8732685949881135,6659.883789
6847,855.795,0.8905567960451876,6660.635742
6848,855.92,0.8955337851450422,6660.375977
6849,856.045,0.9084855158128936,6660.40625
6850,856.17,0.9406332952609898,6661.274414
6851,856.295,0.9267060305986355,6662.52002
6852,856.42,0.9325256021811948,6661.997559
6853,856.546,0.9594962968456847,6660.172852
6854,856.67,0.9515229884918789,6659.537598
6855,856.795,0.967766799450613,6659.709961
6856,856.92,0.94116711608108,6660.463379
6857,857.045,0.9668679595257268,6659.59668
6858,857.17,1.0166588008314121,6659.710449
6859,857.295,1.0311090589403138,6659.913086
6860,857.42,1.0866211246344826,6660.029297
6861,857.545,1.1155142201383448,6659.740234
6862,857.67,1.168253733571465,6659.419922
6863,857.795,1.1638535614678278,6659.478516
6864,857.92,1.1550165451938137,6659.508789
6865,858.045,1.0924977071873787,6659.508789
6866,858.17,0.9649007512169656,6660.17334
6867,858.295,0.8339383359102986,6659.449219
6868,858.42,0.7367272606873867,6658.95752
6869,858.545,0.6422894521628328,6659.01709
6870,858.67,0.6618746197714079,6659.479492
6871,858.795,0.7372726779137968,6659.681152
6872,858.92,0.8345912768876542,6660.231934
6873,859.045,0.9621230701565002,6658.986816
6874,859.17,1.070794090719209,6659.362793
6875,859.295,1.104807903828922,6658.061035
6876,859.42,1.1063906635289789,6658.438965
6877,859.545,1.0776874661300104,6659.218262
6878,859.67,1.0381524646187517,6658.293457
6879,859.795,0.9614160590867269,6657.222656
6880,859.92,0.9115411962146728,6658.177734
6881,860.045,0.8276961151158605,6658.813965
6882,860.17,0.7821169477475102,6657.309082
6883,860.295,0.675506172720356,6657.395508
6884,860.42,0.597507400527588,6657.597168
6885,860.545,0.5108570027139314,6656.52832
6886,860.67,0.4425410668572441,6657.397461
6887,860.795,0.3702550845979215,6656.730469
6888,860.92,0.34590102782571047,6657.193359
6889,861.045,0.303739164962524,6657.829102
6890,861.17,0.27231443330089655,6658.495605
6891,861.295,0.24621022328647096,6657.337891
6892,861.42,0.2658289200276478,6655.053711
6893,861.545,0.28923617678346447,6654.012207
6894,861.67,0.32552193841061483,6652.742676
6895,861.795,0.37115155846748205,6654.591797
6896,861.919,0.39670314230865666,6654.331543
6897,862.045,0.45380141139182956,6653.898438
6898,862.17,0.48108348020038444,6654.908691
6899,862.295,0.5058237790600577,6654.446777
6900,862.42,0.5476033263626383,6654.90918
6901,862.545,0.5734569533333712,6654.013184
6902,862.67,0.5866173530780472,6653.725098
6903,862.795,0.5786036364709557,6654.678711
6904,862.92,0.550355988447463,6656.383789
6905,863.044,0.5415366921263598,6656.529297
6906,863.17,0.5318803991564406,6657.368164
6907,863.295,0.5878987316863877,6656.617188
6908,863.42,0.6026786833876857,6655.833984
6909,863.545,0.6415840809132168,6656.441895
6910,863.67,0.6675095961536549,6655.921387
6911,863.794,0.6664177489328783,6655.979492
6912,863.92,0.6583367168582338,6657.599121
6913,864.045,0.6333830101473987,6657.512207
6914,864.169,0.5940071703920169,6657.107422
6915,864.295,0.5457640510158265,6656.325195
6916,864.42,0.47613746000683627,6656.354492
6917,864.545,0.4480920499418813,6656.355469
6918,864.67,0.3947713417199725,6656.961914
6919,864.794,0.3918286043673825,6657.917969
6920,864.92,0.43261695157060837,6656.499512
6921,865.044,0.49564876680731734,6656.671875
6922,865.169,0.5707356644602318,6656.791016
6923,865.294,0.6189545083682202,6657.163086
6924,865.42,0.6666242021049814,6657.395508
6925,865.545,0.6734348683829366,6657.365723
6926,865.67,0.634582645952064,6656.961914
6927,865.794,0.5922619509938494,6657.280762
6928,865.92,0.5268903205493362,6657.916016
6929,866.045,0.4775118953281671,6657.453125
6930,866.169,0.44635354423216744,6656.182129
6931,866.294,0.43438931032932476,6657.252441
6932,866.419,0.4559997683931592,6656.268066
6933,866.544,0.4896110576113986,6656.095703
6934,866.669,0.5315722404282145,6656.528809
6935,866.795,0.550139240082829,6656.209473
6936,866.92,0.5593298092506819,6656.52832
6937,867.044,0.5611094071879237,6657.078613
6938,867.169,0.5473320342734395,6656.440918
6939,867.294,0.5606279303596508,6657.13623
6940,867.42,0.5548937310750754,6656.90625
6941,867.544,0.562632271004778,6656.065918
6942,867.669,0.6110522324228213,6655.805664
6943,867.794,0.6101125001315024,6656.065918
6944,867.919,0.6135877941946963,6656.52832
6945,868.044,0.5928932192147592,6656.037109
6946,868.169,0.5523137491414347,6655.458008
6947,868.294,0.515567045486381,6656.006836
6948,868.42,0.529884811768609,6655.775879
6949,868.544,0.5546265761450784,6657.077637
6950,868.67,0.6197767671708201,6656.325684
6951,868.795,0.7051278781531228,6656.150879
6952,868.919,0.798032754574732,6656.06543
6953,869.044,0.8278932313265561,6656.963379
6954,869.169,0.8479614325603535,6657.798828
6955,869.294,0.8491306694157198,6657.249512
6956,869.419,0.8149809562942456,6656.324707
6957,869.544,0.7769107005528312,6656.208496
6958,869.669,0.7517693368460774,6656.063965
6959,869.794,0.7085816032630723,6655.399902
6960,869.919,0.6944694445151057,6654.563477
6961,870.045,0.6888914622869406,6654.070801
6962,870.169,0.6652483001556808,6654.302246
6963,870.294,0.6642174713553497,6653.839844
6964,870.419,0.7203994391520371,6653.637695
6965,870.544,0.8111415395620495,6653.377441
6966,870.669,0.8880513514562819,6654.129395
6967,870.794,0.9724928792133162,6652.686035
6968,870.92,0.9618044204342471,6654.098633
6969,871.044,0.8582183690964414,6653.638184
6970,871.169,0.7492169025653443,6651.876953
6971,871.294,0.6410715134276779,6653.549805
6972,871.419,0.6117448400153812,6652.886719
6973,871.544,0.6607294081727914,6653.406738
6974,871.669,0.821011006304488,6653.118652
6975,871.794,0.9430269983153275,6652.511719
6976,871.919,1.1045547374909606,6651.876953
6977,872.044,1.1756158513263852,6652.772461
6978,872.169,1.1896743581654894,6652.080078
6979,872.294,1.1731510148789397,6651.040527
6980,872.419,1.1358992456214392,6650.665039
6981,872.544,1.1717456681195928,6651.847168
6982,872.67,1.160299212240758,6652.048828
6983,872.794,1.151256267037794,6650.664551
6984,872.919,1.1481972840569232,6651.616699
6985,873.044,1.1596504073147205,6651.586914
6986,873.169,1.211459749052563,6650.865723
6987,873.294,1.2149185989522677,6650.548828
6988,873.419,1.2837039134557533,6651.529297
6989,873.544,1.3202673265357516,6651.789063
6990,873.669,1.3340459443300616,6651.789063
6991,873.794,1.2878225188258359,6651.5
6992,873.919,1.2402860135643523,6650.808594
6993,874.045,1.0987293093292525,6650.89502
6994,874.169,1.0115958598741621,6650.54834
6995,874.294,0.8909169560817185,6650.808105
6996,874.419,0.9030746173534204,6651.09668
6997,874.544,0.8623109703075851,6650.54834
6998,874.669,0.9226098844464089,6650.347168
