序号,时间(s),电压,阻抗
10150,1278.797,2.2803151148610117,7355.775879
10151,1278.923,2.2531619073078994,7358.126953
10152,1279.049,2.1326787588134066,7358.109863
10153,1279.175,1.7980059159910005,7354.609375
10154,1279.301,1.3635143203227966,7357.055664
10155,1279.427,0.8920219224987889,7356.600586
10156,1279.553,0.596995965817007,7351.113281
10157,1279.679,0.5592613486592162,7363.749023
10158,1279.805,0.6026475082109888,7354.453125
10159,1279.931,0.8504455861173327,7357.056152
10160,1280.057,1.0924631594072765,7356.179199
10161,1280.183,1.1874441304979437,7353.985352
10162,1280.309,1.1887425954126087,7354.9375
10163,1280.435,1.0575453676358064,7355.972168
10164,1280.561,0.9490776260140251,7355.640137
10165,1280.687,0.859150726781216,7361.953125
10166,1280.814,0.8440945278510739,7354.624512
10167,1280.94,0.960752214993145,7353.677734
10168,1281.065,1.02762012597327,7358.018066
10169,1281.191,1.1475203847293394,7356.531738
10170,1281.317,1.2531511143142995,7353.864258
10171,1281.443,1.3619046580683283,7353.423828
10172,1281.569,1.5973170290291216,7357.999023
10173,1281.695,1.856117674764805,7357.962891
10174,1281.821,2.1456738251495926,7359.427734
10175,1281.947,2.364391620093687,7357.835449
10176,1282.073,2.4108139745015786,7355.456543
10177,1282.199,2.295191559720907,7355.770508
10178,1282.325,1.9377218116243697,7355.497559
10179,1282.451,1.5076686114882663,7357.404297
10180,1282.577,1.1549444380345344,7354.838867
10181,1282.703,0.8925747747648742,7353.966309
10182,1282.829,0.7098897565734661,7356.600586
10183,1282.955,0.7080645185023986,7355.728516
10184,1283.081,0.7101636034001698,7356.220215
10185,1283.207,0.7313050292903772,7354.00293
10186,1283.333,0.8764933265034986,7356.827637
10187,1283.459,1.0910728012688378,7353.765625
10188,1283.585,1.3147730884227784,7352.493164
10189,1283.711,1.6978248013182382,7354.866211
10190,1283.837,2.0104700221449585,7352.458496
10191,1283.963,2.2474974598563464,7352.57959
10192,1284.089,2.374226763673137,7354.395508
10193,1284.215,2.281634384423318,7352.665039
10194,1284.341,2.0683825836470957,7355.571777
10195,1284.466,1.7611939949696562,7352.320313
10196,1284.593,1.5393944010180451,7353.710449
10197,1284.719,1.2743862165100075,7352.867676
10198,1284.845,1.0522486115623157,7352.805176
10199,1284.971,0.8523025958816064,7355.611328
10200,1285.097,0.6523431206268725,7355.271484
10201,1285.223,0.3585807146323215,7353.987305
10202,1285.349,0.203036112715948,7353.669922
10203,1285.475,0.06288098633312605,7356.952148
10204,1285.601,0.01828651123493308,7352.551758
10205,1285.727,0.10423184099725341,7355.859375
10206,1285.853,0.22701368109929237,7353.446289
10207,1285.979,0.334839907386521,7350.37793
10208,1286.105,0.5754660385216539,7352.334961
10209,1286.231,0.6407914433795262,7358.003906
10210,1286.356,0.8401918963599313,7354.214355
10211,1286.483,0.9070672039916112,7358.268066
10212,1286.609,0.9094167585828427,7355.107422
10213,1286.735,0.9530907156632017,7361.748535
10214,1286.861,0.9736242805345571,7356.032227
10215,1286.987,1.0160369132597962,7352.65918
10216,1287.113,1.1459196076638392,7353.991211
