序号,时间(s),电压,阻抗
100,12.593,0.015673807320517437,7055.759277
101,12.719,-0.040799195372831554,7053.344238
102,12.845,-0.08694240579919173,7057.420898
103,12.971,-0.0934844256851915,7059.080078
104,13.097,-0.05709700065379423,7058.139648
105,13.223,-0.0018888735922115423,7055.680664
106,13.349,0.06419576732343986,7054.386719
107,13.475,0.10481854002494669,7056.522461
108,13.601,0.136072287059858,7056.638672
109,13.728,0.11397357661667085,7055.218262
110,13.853,0.09741263982779098,7056.279785
111,13.979,0.056046880748405255,7054.225098
112,14.105,0.03602169622213812,7053.652344
113,14.231,0.015565584101392659,7053.1875
114,14.357,0.01649102900986346,7054.541992
115,14.483,0.028534473978382453,7057.37207
116,14.609,0.04420212715077811,7052.295898
117,14.735,0.07410803831722494,7059.253418
118,14.861,0.08645547315699163,7060.204102
119,14.988,0.06076488334681717,7056.887695
120,15.113,0.04298597376807972,7055.913086
121,15.239,-0.0024391282802399905,7057.221191
122,15.365,-0.0501777787884319,7055.839844
123,15.491,-0.09156691835838231,7055.911621
124,15.617,-0.1140265909093395,7055.476074
125,15.743,-0.10048171338008706,7054.977051
126,15.869,-0.0693503886253204,7056.513184
127,15.995,-0.012910617974425487,7055.161621
128,16.121,0.03895339195379916,7055.413574
129,16.248,0.08033059891716328,7054.749512
130,16.373,0.0879632232729108,7056.876465
131,16.499,0.06463974794363332,7056.48877
132,16.625,0.02285883323125883,7055.424805
133,16.751,-0.03486758160235851,7056.253906
134,16.878,-0.09101254828862791,7056.578613
135,17.003,-0.11697380378611642,7058.867676
136,17.129,-0.08741981814098473,7058.453125
137,17.255,-0.021654170296532185,7063.450684
138,17.381,0.06031019837236304,7086.103516
139,17.508,0.12727255672051122,7118.996582
140,17.634,0.155510539865756,7143.070313
141,17.759,0.13459121818420083,7142.643066
142,17.885,0.08409938544433354,7140.377441
143,18.011,0.021758681321687814,7148.037109
144,18.137,-0.039021654814136386,7168.15918
145,18.263,-0.05508468127211974,7168.728027
146,18.389,-0.04446639921280965,7161.910156
147,18.515,-0.010523829757663179,7160.65332
148,18.641,0.007268478589131557,7166.955078
149,18.767,0.034135085434981276,7168.324707
150,18.893,0.0499015868492392,7168.510254
151,19.019,0.04668352640803787,7167.739258
152,19.144,0.04796300660529277,7176.785645
153,19.271,0.04716439013418737,7185.841309
154,19.397,0.06173907041750156,7190.444824
155,19.523,0.08105867719176303,7179.605469
156,19.649,0.10307483494045512,7175.967285
157,19.775,0.118708859308397,7179.343262
158,19.901,0.14216280026826014,7184.567383
159,20.027,0.1589398446947981,7180.942871
160,20.153,0.1475915394959066,7173.148926
161,20.279,0.12845447777526636,7187.087402
162,20.404,0.0808024634902895,7183.274414
163,20.532,0.03530939110125587,7191.925781
164,20.657,-0.023269127832103224,7183.40332
165,20.783,-0.059761802954768066,7206.027344
166,20.909,-0.07279313011153717,7174.836914
167,21.034,-0.0799535623997112,7178.617676
168,21.161,-0.06311849154269865,7183.750977
169,21.287,-0.044250054854096166,7191.915527
170,21.413,-0.04615202638890084,7194.556152
171,21.539,-0.05228119852940883,7177.524902
172,21.664,-0.06003258878454381,7177.288086
173,21.791,-0.06260571909568755,7187.834961
174,21.916,-0.060297996658621934,7188.270996
175,22.043,-0.05851398462442966,7194.366699
176,22.168,-0.05018041273149214,7184.255371
177,22.295,-0.03868785861120473,7189.862305
178,22.421,-0.029302507565543874,7178.936523
179,22.547,-0.009155194708331583,7188.265137
180,22.673,0.010976512690071584,7175.900391
181,22.799,0.016781518311780343,7181.32373
182,22.925,0.008439307483805333,7188.266602
183,23.051,-0.018531315875920103,7185.760742
184,23.177,-0.040960679827963115,7191.569824
185,23.303,-0.052668578708377566,7198.21875
186,23.428,-0.02812594108123464,7195.333008
187,23.555,0.028013497093814406,7184.845215
188,23.681,0.10686034239343481,7192.727051
189,23.807,0.1858492416163637,7184.739746
190,23.933,0.24600344245381234,7183.963379
191,24.059,0.2506664605102754,7133.412109
192,24.185,0.2002197795404529,7078.241699
193,24.311,0.09891156803836916,7058.76123
194,24.436,-0.019073978900081275,7054.509277
195,24.563,-0.13068840638111714,7052.754395
196,24.688,-0.21692646946540495,7051.983887
197,24.815,-0.25102596382464737,7059.134766
198,24.94,-0.24249192620345603,7054.094727
199,25.066,-0.21607035077388692,7053.234863
200,25.192,-0.17765735609552233,7052.484375
201,25.318,-0.14330803729724587,7051.721191
202,25.445,-0.11166656882724865,7047.984375
203,25.571,-0.09997744656161298,7051.745605
204,25.697,-0.1052258542380464,7051.92627
205,25.823,-0.10480051898246276,7052.189941
206,25.948,-0.1018631534508651,7049.192871
207,26.075,-0.08855146213138769,7054.139648
208,26.201,-0.06364619390359731,7049.522949
209,26.326,-0.032060298843453836,7049.718262
210,26.452,0.009330210303414388,7048.103516
211,26.578,0.05988340440766634,7048.061035
212,26.705,0.11920765258657282,7049.637207
213,26.83,0.17699437571929463,7055.584473
214,26.957,0.2202139346856824,7051.092773
215,27.083,0.2409466530195589,7050.005371
216,27.208,0.22556253186602856,7048.13916
217,27.334,0.18612741192261245,7048.318359
218,27.46,0.12066068147778251,7046.976074
219,27.586,0.06388048979814231,7050.783691
220,27.712,0.02324311899972572,7050.318359
221,27.839,0.009744586572692936,7051.508789
222,27.965,0.030113146864898674,7050.027832
223,28.091,0.0787905213960317,7049.910156
224,28.216,0.12638866883810712,7053.076172
225,28.342,0.1700764860481577,7050.314453
226,28.469,0.19014841573732788,7048.890625
227,28.594,0.17709898853514505,7051.66748
228,28.72,0.14230432767980644,7048.293945
229,28.846,0.08768552334298228,7048.799316
230,28.972,0.037546449931420804,7051.075684
231,29.098,-0.006199943570044169,7051.807617
232,29.224,-0.0391807372519865,7048.392578
233,29.35,-0.04282314292335946,7054.70166
234,29.476,-0.039034275107689406,7051.537598
235,29.602,-0.02010359075749136,7049.485352
236,29.728,-0.008863118232055654,7051.618652
237,29.854,-0.00536925027626494,7053.168457
238,29.98,-0.021387856733341287,7054.441895
239,30.106,-0.04944976251205406,7051.381836
240,30.232,-0.07172823407497267,7050.417969
241,30.358,-0.08852749018418114,7050.862793
242,30.484,-0.06946404398983784,7051.024902
243,30.61,-0.03120885649906404,7052.008789
244,30.736,0.02293914878479902,7052.039063
245,30.862,0.0873251650173489,7053.282715
246,30.988,0.13756028991889088,7050.730957
247,31.114,0.1692868904893806,7050.725586
248,31.241,0.16568966396250617,7049.933105
249,31.366,0.1420033557456984,7050.003906
250,31.492,0.10754609138134025,7052.944824
251,31.618,0.06838234022145749,7048.525391
252,31.744,0.047906154379281585,7048.272949
253,31.87,0.049225547230746,7049.384277
254,31.996,0.08489147342038497,7051.824707
255,32.123,0.12192852826420084,7054.492188
256,32.248,0.15473388714555233,7052.397461
257,32.374,0.18615931732475163,7051.619141
258,32.5,0.1870079100321407,7051.5
259,32.626,0.18146576467081796,7057.127441
260,32.752,0.16073830777139975,7058.105469
261,32.878,0.12378070680106296,7061.739746
262,33.004,0.07570189059999365,7065.128418
263,33.13,0.021013926781056524,7058.645508
264,33.256,-0.04001134971295603,7118.947266
265,33.383,-0.0989724002414762,7130.629883
266,33.508,-0.13104698067704287,7158.427734
267,33.634,-0.13908783451886025,7152.404785
268,33.76,-0.11727421585166073,7166.390625
269,33.886,-0.07892563902732161,7162.128418
270,34.012,-0.04187566854342535,7179.719727
271,34.138,2.3288149761382584e-05,7179.969238
272,34.264,0.033655725204603575,7139.895996
273,34.39,0.06013132503756426,7066.199219
274,34.516,0.07698217223868069,7066.240234
275,34.642,0.10921662571764838,7055.630371
276,34.768,0.1062228056680712,7053.155762
277,34.894,0.09756479419659811,7054.821289
278,35.02,0.029328509281122864,7055.532227
279,35.146,-0.022325880457513568,7062.060059
280,35.272,-0.0683015982082627,7048.20166
281,35.398,-0.08148345319785304,7052.505371
282,35.524,-0.016965792008542643,7050.082031
283,35.65,0.06066010030712076,7053.190918
284,35.776,0.14313569318035693,7051.061523
285,35.902,0.19577155111926628,7051.185547
286,36.028,0.1609696162495752,7051.464355
287,36.154,0.10246984341795365,7052.246582
288,36.28,0.02037949120662119,7055.515137
289,36.406,-0.048540029979803404,7057.278809
290,36.532,-0.05261581659658317,7051.802734
291,36.658,-0.04217500169005293,7054.538086
292,36.784,0.026880941229305528,7052.239258
293,36.91,0.077557992427504,7053.649414
294,37.036,0.12425673154821176,7051.127441
295,37.162,0.13482279438888894,7048.238281
296,37.288,0.12996959547347528,7049.541016
297,37.414,0.1377515861886842,7051.487793
298,37.54,0.15339653681636242,7050.397949
299,37.666,0.14774730976436135,7051.456543
300,37.792,0.1693526688964094,7057.794434
301,37.918,0.16463964916577165,7053.369629
302,38.044,0.08415802498560804,7053.056641
303,38.169,-0.031330639615842266,7052.305664
304,38.297,-0.11995173807339199,7054.751953
305,38.422,-0.16869415415553682,7051.507813
306,38.547,-0.1799502969455571,7052.992676
307,38.673,-0.12117968887380207,7053.053223
308,38.8,0.009541847036200925,7055.058105
309,38.926,0.058234721759760716,7052.522949
310,39.052,0.189442068872347,7055.04541
311,39.178,0.21186923018390424,7056.818848
312,39.303,0.25235830363529255,7063.096191
313,39.43,0.22687281612031338,7066.158203
314,39.555,0.1522284441264399,7062.811035
315,39.682,0.07988271050374064,7060.425781
316,39.807,0.003459176102928635,7057.108887
317,39.933,-0.04353273285025893,7057.481934
318,40.06,-0.07284743792061203,7055.743652
319,40.185,-0.0495694719019193,7055.427734
320,40.311,-0.08127762944142998,7055.597656
321,40.438,-0.011620532856308912,7053.808105
322,40.563,-0.03715790540973937,7052.53125
323,40.69,-0.009146660210325655,7053.489746
324,40.815,0.026515395660392058,7051.227051
325,40.941,0.026220679543958115,7055.636719
326,41.067,0.08098859628601933,7051.829102
327,41.193,0.07843843085181226,7053.498047
328,41.32,0.10275009402606812,7055.994629
329,41.445,0.08100248877146825,7052.97998
330,41.571,0.15148154795182817,7046.620605
331,41.698,0.23929954361735067,7052.062012
332,41.823,0.18178322307758557,7052.321777
333,41.949,0.12933500144728172,7049.070313
334,42.075,0.15919612002286504,7053.26123
335,42.201,0.1144123385761318,7055.644043
336,42.327,0.0693718973601535,7052.346191
337,42.453,0.04452485213905019,7052.161621
338,42.581,0.016640885509059455,7052.458496
339,42.705,0.015635816872173764,7051.697754
340,42.832,0.10215964853279194,7054.902344
341,42.957,0.08119618092636884,7053.278809
342,43.084,0.18614596648324208,7052.374023
343,43.209,0.19741347611597468,7051.883789
344,43.335,0.1573589461957995,7052.212402
345,43.461,0.018573178021585014,7052.958496
346,43.587,-0.025672741814298,7052.691895
347,43.713,-0.10165488150684322,7053.807129
348,43.839,-0.17389782217967448,7053.654785
349,43.965,-0.1525581505612319,7052.088379
350,44.091,-0.08929180063269392,7057.61084
351,44.217,-0.13285214706409532,7061.242188
352,44.343,0.04792093003318634,7061.634766
353,44.469,0.12446297857443381,7068.73877
354,44.595,0.10842864312810879,7063.050781
355,44.721,0.16700614237702133,7063.592773
356,44.847,0.17175506589647357,7070.117676
357,44.973,0.019107680376102443,7072.462891
358,45.099,-0.07801258012913684,7071.204102
359,45.225,-0.010632694448083933,7074.85791
360,45.351,0.026253892964642703,7097.739258
361,45.477,0.04173647223944515,7131.155762
362,45.604,0.02606889822349288,7152.958496
363,45.729,0.09535465080516455,7160.505371
364,45.855,0.024111889704013706,7182.988281
365,45.981,-0.08709205738160282,7217.267578
366,46.107,-0.07585479840268612,7205.266113
367,46.233,-0.1641343964269963,7206.472168
368,46.36,-0.1576758624684293,7201.638672
369,46.485,0.009975473206136462,7196.151855
370,46.611,0.001140974847009361,7206.073242
371,46.737,0.03556654814652107,7209.162109
372,46.863,0.09282064576120698,7193.047852
373,46.989,0.05787224143395837,7213.441406
374,47.115,0.053884355419177105,7205.743652
375,47.241,0.03346952815713267,7208.578613
376,47.369,0.001169079094025279,7215.6875
377,47.493,-0.020019792389558644,7205.328613
378,47.619,0.01993885718214489,7199.021973
379,47.745,0.04197206523780533,7215.913574
380,47.872,0.10198123026477401,7221.711914
381,47.998,0.13008883175848313,7205.254883
382,48.123,0.25158168544423104,7137.425293
383,48.249,0.17347721498211474,7072.116211
384,48.375,0.055313213112989916,7057.779297
385,48.501,0.03473490802855221,7053.109863
386,48.627,-0.09070017863849501,7051.59668
387,48.753,-0.17486190722258393,7053.867188
388,48.879,-0.218389448125828,7048.193848
389,49.005,-0.21235581257246383,7048.48291
390,49.131,-0.18147947365091072,7052.769531
391,49.258,-0.1918152501144979,7051.751465
392,49.383,-0.03397997464801427,7051.160645
393,49.509,-0.042871274649113146,7048.309082
394,49.635,-0.052943010112509854,7049.041992
395,49.761,0.016330273973527855,7050.452148
396,49.887,0.02057922553277805,7050.823242
397,50.013,0.09651010236324098,7049.255859
398,50.139,0.04814957072863114,7053.623047
399,50.265,0.14118630996836679,7053.394043
400,50.391,0.06202568959920863,7050.401367
401,50.518,0.15295305479387694,7051.890137
402,50.643,0.1186988034214847,7051.759766
403,50.769,0.056253357154718554,7055.087402
404,50.894,-0.09010196433945197,7051.264648
405,51.021,-0.1742923393177328,7050.94873
406,51.147,-0.2899358362761142,7050.827637
407,51.273,-0.4540227185287105,7053.868652
408,51.399,-0.4037822360095637,7049.728027
409,51.525,-0.31719323110322917,7052.924316
410,51.651,-0.20065480148550152,7052.77002
411,51.777,-0.10631135463934571,7050.288574
412,51.902,-0.043019100829294055,7046.062012
413,52.029,-0.01651751052506042,7047.882324
414,52.154,-0.06419303400563431,7052.009277
415,52.281,-0.029716226226070737,7049.747559
416,52.406,-0.10954417249467295,7050.696777
417,52.533,-0.059011610586850984,7051.787109
418,52.659,0.017386954240881942,7052.458984
419,52.785,-0.01022485688481688,7048.968262
420,52.91,-0.01955930175952282,7051.02832
421,53.037,0.010330027492796351,7052.84082
422,53.163,0.048802248822706756,7052.648926
423,53.289,0.06917680923264903,7050.051758
424,53.414,-0.059697129282496854,7054.59082
425,53.541,-0.1254798220873374,7050.330566
426,53.667,-0.0998059416941662,7053.290527
427,53.793,-0.22059144854920176,7057.32666
428,53.919,-0.16579467455903785,7052.973633
429,54.044,-0.1540570287287249,7051.806152
430,54.17,-0.10167592268315917,7051.390137
431,54.296,-0.05267235181074439,7051.59375
432,54.423,-0.1091225168468829,7055.347656
433,54.549,-0.06115370112317525,7051.334473
434,54.674,-0.1581057520337214,7052.979004
435,54.801,-0.1940667008678137,7049.853027
436,54.926,-0.2608041590406404,7058.685547
437,55.053,-0.2163909828579444,7058.624512
438,55.179,-0.36598684266832293,7078.604004
439,55.305,-0.2312414444337541,7106.509766
440,55.431,-0.09030627471258018,7114.749512
441,55.556,-0.0252790949405756,7107.772949
442,55.682,0.013042950314223806,7117.194824
443,55.808,0.025703822596121938,7122.63623
444,55.934,-0.08448711969196894,7122.579102
445,56.06,-0.13983348687407385,7122.374512
446,56.186,-0.20467421050775592,7114.512207
447,56.313,-0.26781660802029345,7128.331543
448,56.438,-0.2262372094918809,7121.211914
449,56.565,0.08445976089396745,7127.992188
450,56.691,-0.07920230331734898,7117.918457
451,56.816,0.047252350345313936,7123.138672
452,56.942,0.03399072172146126,7127.938965
453,57.068,-0.05032363992326443,7123.868652
454,57.194,-0.22597723476664938,7123.733887
455,57.321,-0.09335914507893443,7078.015625
456,57.446,-0.261544751520236,7058.218262
457,57.572,-0.42649799499851154,7055.763184
458,57.698,-0.16512021855773773,7051.492188
459,57.824,-0.18733747431839445,7048.244629
460,57.951,0.011995979202783724,7052.416504
461,58.077,0.017506855748638164,7050.851074
462,58.202,0.13476270856691794,7050.479492
463,58.328,0.2959757965840864,7049.840332
464,58.454,0.1010422518831269,7048.836914
465,58.58,0.025180894212337823,7045.939453
466,58.707,-0.04348897057069122,7049.223633
467,58.833,-0.0026871663743596426,7048.810059
468,58.958,-0.19930475844731027,7051.106934
469,59.084,-0.051105032919460565,7045.655762
470,59.211,-0.22758634260083926,7046.424805
471,59.337,0.032558566576566694,7048.835938
472,59.462,-0.014959523203146533,7049.306641
473,59.588,-0.012801123739503786,7047.562988
474,59.714,-0.09465327755797112,7051.735352
475,59.84,-0.13356700658562226,7047.465332
476,59.967,-0.15593929822784924,7051.179199
477,60.092,-0.24746652830177704,7051.868164
478,60.218,-0.24211035232912043,7049.915527
479,60.344,-0.37866228029446986,7051.583984
480,60.47,-0.2297745949509816,7053.130371
481,60.596,-0.028736187519864752,7050.325195
482,60.722,-0.049191970079357404,7053.60498
483,60.848,0.061553199870316266,7050.070313
484,60.974,-0.4251506379061839,7053.049316
485,61.1,-1.5673054600383456,7048.369141
486,61.226,-0.032054145838468884,7049.827148
487,61.352,0.5405605799076716,7053.083984
488,61.479,-0.38602747756394484,7054.270996
489,61.604,2.646813799257796,7049.386719
490,61.73,-2.7627561993742833,7052.791016
491,61.856,6.124581206470104,7051.130859
492,61.982,19.948770928497165,7055.952148
493,62.108,6.8192969189572965,7056.168457
494,62.234,-1.7444195218162624,7074.245117
495,62.36,1.5983374399244963,7086.09375
496,62.486,-0.5783021546570127,7089.946777
497,62.612,0.1662941435417969,7096.554688
498,62.739,0.13496996203476272,7085.645996
499,62.864,-1.0870479241647835,7087.297852
500,62.99,-0.8002124603833684,7089.442871
501,63.116,-0.5784679674114351,7090.487305
502,63.242,-0.5603875306294089,7097.92627
503,63.368,-0.10224908042149919,7088.505371
504,63.494,0.05108418086672472,7086.914551
505,63.62,-0.2096053096587382,7090.021484
506,63.746,0.019052381271882992,7092.274902
507,63.872,-0.5970707731688075,7087.456543
508,63.998,-0.2922989484368578,7085.424805
509,64.124,0.5456922054783723,7086.936035
510,64.25,0.7217338630337894,7086.807617
511,64.376,-0.8312083698530588,7087.200195
512,64.502,1.8446577009242489,7088.248535
513,64.628,-1.6302688041324125,7098.864258
514,64.754,6.498657795324579,7089.933594
515,64.88,19.52332074039306,7091.335449
516,65.006,5.897964543467401,7094.282715
517,65.132,-2.206036301088753,7087.860352
518,65.258,1.792414168136739,7083.433105
519,65.384,-0.5788549600194371,7082.775391
520,65.51,0.5913202266873984,7083.815918
521,65.636,0.21225057364685856,7078.20752
522,65.763,1.3694727770337776,7076.812012
523,65.888,-2.4692193452834297,7080.474609
524,66.014,5.768028241659211,7086.056641
525,66.14,19.40027825734677,7077.554199
526,66.266,5.854948700514661,7066.494629
527,66.393,-2.281424743277769,7077.450195
528,66.518,2.1990678976584856,7056.816895
529,66.644,-0.34465889333787203,7058.138672
530,66.77,0.4608863824826732,7055.181152
531,66.895,-0.2965693892509124,7054.902832
532,67.022,-1.1910181310229015,7051.962402
533,67.147,-0.2738107897598326,7051.801758
534,67.274,0.21954194316959033,7051.495605
535,67.4,0.2947009083884207,7051.040527
536,67.526,0.31582126349104506,7050.119141
537,67.652,0.2704348475982703,7049.290527
538,67.778,-0.0038028409007139535,7051.675781
539,67.903,0.09301212256778618,7052.53125
540,68.03,-0.03118417186746766,7051.362793
541,68.156,0.0016007355119367368,7052.250488
542,68.282,0.08337598337991539,7051.995605
543,68.408,-0.2424736613419213,7051.571289
544,68.534,-0.061644204222755135,7050.060059
545,68.66,-0.22209910911112496,7051.626465
546,68.785,-0.22139021390411465,7049.302246
547,68.912,-0.25036131133097056,7051.163574
548,69.037,-0.3223690883292491,7049.284668
549,69.165,-0.37095483184179645,7052.45752
550,69.29,-0.36890536038504973,7051.865234
551,69.416,-0.4872904848121466,7045.833984
552,69.541,-0.4314060722064525,7051.0
553,69.668,-0.4780916443432047,7050.916504
554,69.794,-0.3557223243914241,7047.01709
555,69.92,-0.1939088568081016,7046.34668
556,70.047,-0.20944211694587103,7047.379883
557,70.172,-0.08008980572649099,7052.898438
558,70.298,0.006217470170610618,7058.160645
559,70.424,-0.16558555811035475,7063.173828
560,70.55,-0.16365990960574583,7060.583496
561,70.676,-0.24076210753446733,7066.369141
562,70.802,-0.2707830247960854,7061.631348
563,70.928,-0.11696574178260354,7061.50293
564,71.054,-0.06165487875712909,7053.51123
565,71.18,-0.03737716833646632,7062.388184
566,71.306,0.08876702824673699,7063.466797
567,71.432,0.0047657438808069216,7057.249023
568,71.557,-0.08268805627654306,7059.097168
569,71.684,-0.022652350038792006,7055.466797
570,71.81,-0.09533426831684798,7045.625
571,71.935,-0.052433744683184375,7064.54248
572,72.062,0.06582439550310742,7058.373047
573,72.188,-0.003824786293375469,7063.491699
574,72.314,0.0955729706669546,7064.969727
575,72.44,-0.05467729446261848,7063.247559
576,72.566,-0.16696138292137808,7062.958984
577,72.692,-0.06721556152117271,7063.588867
578,72.817,-0.19114184894754896,7058.974121
579,72.943,-0.33244297164031494,7058.210938
580,73.07,-0.33555028332462383,7044.408691
581,73.195,-0.328280997459632,7063.378906
582,73.322,-0.41359144225463457,7061.393066
583,73.447,-0.3548990403057551,7063.121582
584,73.573,-0.3566961434473439,7063.126953
585,73.7,-0.22525815612700745,7064.985352
586,73.826,-0.2756539257542286,7053.675293
587,73.951,-0.2432394856980352,7050.475586
588,74.078,-0.1438832700209888,7051.67627
589,74.205,-0.03987582377086409,7048.541504
590,74.33,-0.21510214176239395,7051.661133
591,74.455,-0.2858857913294839,7050.702637
592,74.582,-0.2778329546533863,7046.313965
593,74.708,-0.21136556374864704,7046.133301
594,74.833,-0.2717204457982968,7047.391113
595,74.96,-0.388494170175821,7045.460938
596,75.085,-0.3215233055681445,7046.950684
597,75.211,-0.23650526618127188,7047.331543
598,75.337,-0.3318798474942241,7048.059082
599,75.464,-0.20248243917611683,7048.188477
600,75.589,-0.3019870795214032,7043.421875
601,75.715,-0.4562924100743024,7045.239258
602,75.842,-0.20944934308076035,7046.94043
603,75.967,-0.17172641791708496,7047.356934
604,76.093,-0.24146281879255077,7046.758301
605,76.22,-0.21140880479872048,7050.962891
606,76.345,-0.1617539884560594,7046.026367
607,76.471,-0.11647243695932707,7047.045898
608,76.598,-0.2949661038237472,7047.299805
609,76.723,-0.24681546795926657,7044.97168
610,76.849,-0.46079180253127516,7041.207031
611,76.976,-0.37265906210666194,7046.149902
612,77.101,-0.254905026890116,7048.52832
613,77.228,-0.14908966345576802,7045.795898
614,77.353,-0.1245951830384501,7046.577148
615,77.479,0.03596692706081,7053.290527
616,77.605,0.06937560039246755,7044.742676
617,77.731,-0.08399628295866746,7048.810059
618,77.857,-0.1529250781074842,7049.515137
619,77.984,-0.1679630603462327,7047.447266
620,78.11,-0.10155408671601035,7051.05957
621,78.236,-0.22982259635173613,7050.754395
622,78.361,-0.09050989711451549,7048.80957
623,78.487,-0.04723544413887177,7048.265625
624,78.613,-0.028748800065249755,7048.748535
625,78.739,-0.003168306785554618,7050.740234
626,78.865,-0.10098891528642638,7048.141113
627,78.991,0.06712202835132473,7049.256348
628,79.117,-0.031016551182789013,7048.554199
629,79.243,-0.2695039192514286,7045.744141
630,79.37,-0.31316866662351556,7046.419922
631,79.495,-0.3081659920759036,7049.677734
632,79.621,-0.4762006031193811,7046.11084
633,79.747,-0.3713688755765055,7046.731934
634,79.874,-0.3559206162249,7050.510742
635,79.999,-0.40257644109845914,7042.785156
636,80.125,-0.41948715991230334,7045.343262
637,80.251,-0.4218937532133926,7045.539063
638,80.377,-0.3149307470417206,7048.424316
639,80.503,-0.2410693621457058,7045.646484
640,80.629,-0.39532392816118767,7043.010254
641,80.755,-0.2666771861929804,7047.78418
642,80.881,-0.3817178366661716,7049.34082
643,81.007,-0.2823884883893124,7049.176758
644,81.133,-0.17685416914254204,7050.84082
645,81.259,-0.26665340075963156,7045.78418
646,81.385,-0.16585864531855782,7049.138672
647,81.511,-0.11211137363255488,7050.342285
648,81.637,-0.4494076239709571,7048.083496
649,81.763,-0.46889592547434333,7048.762207
650,81.889,-0.4606432935403084,7049.280762
651,82.015,-0.47976419546377397,7045.521973
652,82.141,-0.14587414834721404,7049.488281
653,82.267,-0.29024998554527004,7049.229492
654,82.393,-0.11188150871538118,7048.786133
655,82.519,0.017224295882782573,7045.987305
656,82.645,-0.07343101474483267,7053.947754
657,82.771,-0.2098711762644395,7054.86084
658,82.897,-0.04487632672430299,7050.032715
659,83.023,-0.388196982217527,7048.86377
660,83.149,-0.25142815787179296,7051.208496
661,83.275,-0.03341073101263646,7055.420898
662,83.401,-0.20963593622485613,7045.021973
663,83.527,-0.09810031183266275,7046.185547
664,83.653,-0.2116736712004635,7051.310547
665,83.778,-0.2315959121847516,7049.495605
666,83.905,-0.4682291812567533,7049.510254
667,84.031,-0.28531727625017667,7048.962402
668,84.157,-0.2222621163674912,7048.475098
669,84.283,-0.18069015173015773,7049.228516
670,84.409,-0.04390321504413775,7047.433105
671,84.535,-0.011446420168245578,7049.444336
672,84.661,-0.14712670125667168,7049.286133
673,84.786,-0.2549820244253011,7051.187988
674,84.913,-0.24506996422445407,7048.529785
675,85.039,-0.28678919843822,7050.272461
676,85.165,-0.2300810952533676,7049.150391
677,85.291,-0.14543577218951878,7051.060059
678,85.417,-0.24100955978786467,7049.359863
679,85.543,-0.11074908928897326,7049.33252
680,85.669,-0.259006867709665,7049.358398
681,85.795,-0.18582597855575864,7047.154785
682,85.921,-0.21791729046400113,7045.556152
683,86.047,-0.23713206148149532,7043.94043
684,86.173,-0.22367789307966207,7048.943848
685,86.298,-0.2406836827824143,7046.939453
686,86.425,-0.18308363439175532,7052.250488
687,86.551,-0.21292042251032564,7048.739746
688,86.677,-0.24268188376519012,7053.493164
689,86.803,-0.2742645956827645,7048.370117
690,86.929,-0.267694287174888,7049.023926
691,87.054,-0.21934143964978692,7048.601563
692,87.181,-0.26926462897158243,7047.178223
693,87.307,-0.2000274890385756,7046.36377
694,87.433,-0.107977072802291,7052.355469
695,87.559,-0.11211925487201004,7049.047852
696,87.685,-0.11100098937202446,7049.023926
697,87.81,-0.07799682601785396,7049.64502
698,87.937,-0.1595027648310852,7050.89209
699,88.063,-0.239435323785926,7045.95752
700,88.189,-0.2534335076690099,7050.134766
701,88.316,-0.40357331200696706,7051.025391
702,88.441,-0.395614172809579,7051.992188
703,88.566,-0.3940418170898663,7046.037109
704,88.693,-0.3785182493172833,7050.473145
705,88.819,-0.3695195628014088,7048.216309
706,88.945,-0.32641191344948645,7049.120117
707,89.07,-0.2996681129459984,7050.007813
708,89.196,-0.2777526182258175,7052.380859
709,89.322,-0.20265646473823,7044.694336
710,89.449,-0.23322122175363103,7042.869629
711,89.575,-0.2789647540276328,7046.318848
712,89.7,-0.22564951851926288,7046.239258
713,89.827,-0.23893099553726463,7049.606445
714,89.953,-0.22836241616450753,7052.739258
715,90.079,-0.2073853862869027,7048.016113
716,90.205,-0.19283186012894257,7051.471191
717,90.33,-0.20443889892150915,7061.258301
718,90.457,-0.23699425579265188,7071.986328
719,90.583,-0.2178272623577607,7059.731445
720,90.709,-0.22449380043952522,7086.111328
721,90.835,-0.19985859550089785,7191.44873
722,90.96,-0.16430609302878585,7199.736328
723,91.086,-0.1415243196162743,7223.555176
724,91.212,-0.16616871317414333,7219.422852
725,91.338,-0.18743594740594197,7235.576172
726,91.465,-0.23202526087748004,7227.669922
727,91.591,-0.2740065991211741,7208.394531
728,91.716,-0.31524001095293913,7226.442871
729,91.842,-0.32853031185951237,7236.316406
730,91.969,-0.3003219699579473,7229.729004
731,92.094,-0.2759791442508599,7232.416504
732,92.22,-0.24777867680498317,7243.256836
733,92.346,-0.21474127543824126,7234.576172
734,92.473,-0.18067625103261567,7235.097656
735,92.599,-0.14501747977101784,7233.648926
736,92.724,-0.1271384860171662,7247.108398
737,92.85,-0.10201216369622776,7204.947754
738,92.976,-0.09294804219124993,7246.245117
739,93.102,-0.08896377006026068,7234.854004
740,93.229,-0.10017806356083604,7240.916992
741,93.354,-0.11204796923198204,7245.769531
742,93.48,-0.14201462413625088,7240.39502
743,93.607,-0.17037475298365745,7170.461914
744,93.732,-0.20713423084517452,7076.37207
745,93.859,-0.23132611125663716,7058.154785
746,93.984,-0.2536612662406826,7055.239258
747,94.11,-0.2580063396432426,7057.143555
